timestamp,level,component,line_num,raw_message,job_status,error_type,request_id,duration_ms,err,upstream
2026-07-02 13:09:24.000,ERROR,metrics-worker,9697,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:11:54.000,ERROR,metrics-worker,9786,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:14:18.000,ERROR,metrics-worker,9867,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:15:31.000,ERROR,metrics-worker,9894,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:16:54.000,ERROR,metrics-worker,9946,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:19:07.000,ERROR,metrics-worker,10019,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:21:28.000,ERROR,metrics-worker,10107,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:23:31.000,ERROR,metrics-worker,10178,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:24:55.000,ERROR,metrics-worker,10227,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:26:54.000,ERROR,metrics-worker,10291,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:28:15.000,ERROR,metrics-worker,10346,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:30:04.000,ERROR,metrics-worker,10404,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:31:59.000,ERROR,metrics-worker,10475,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:33:46.000,ERROR,metrics-worker,10546,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:35:59.000,ERROR,metrics-worker,10607,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:37:58.000,ERROR,metrics-worker,10673,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:40:23.000,ERROR,metrics-worker,10755,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:42:06.000,ERROR,metrics-worker,10810,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:43:26.000,ERROR,metrics-worker,10854,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:45:46.000,ERROR,metrics-worker,10927,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:47:52.000,ERROR,metrics-worker,10983,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:50:22.000,ERROR,metrics-worker,11054,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:52:27.000,ERROR,metrics-worker,11118,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:53:48.000,ERROR,metrics-worker,11161,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:55:40.000,ERROR,metrics-worker,11210,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:57:51.000,ERROR,metrics-worker,11277,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 13:59:07.000,ERROR,metrics-worker,11326,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:00:31.000,ERROR,metrics-worker,11367,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:02:46.000,ERROR,metrics-worker,11422,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:04:42.000,ERROR,metrics-worker,11484,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:05:55.000,ERROR,metrics-worker,11526,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:08:20.000,ERROR,metrics-worker,11590,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:09:51.000,ERROR,metrics-worker,11627,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:11:30.000,ERROR,metrics-worker,11694,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:13:20.000,ERROR,metrics-worker,11752,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:14:34.000,ERROR,metrics-worker,11791,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:15:54.000,ERROR,metrics-worker,11830,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:18:03.000,ERROR,metrics-worker,11899,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:19:57.000,ERROR,metrics-worker,11970,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:21:34.000,ERROR,metrics-worker,12019,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:22:44.000,ERROR,metrics-worker,12058,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:24:02.000,ERROR,metrics-worker,12098,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:26:12.000,ERROR,metrics-worker,12166,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:27:28.000,ERROR,metrics-worker,12203,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:29:08.000,ERROR,metrics-worker,12249,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:31:11.000,ERROR,metrics-worker,12320,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:32:42.692,ERROR,worker,12361,upstream call failed request_id=16ce72300cf58a32 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,16ce72300cf58a32,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:32:51.176,ERROR,worker,12364,upstream call failed request_id=88609a53a72f4edd err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,88609a53a72f4edd,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:33:12.381,ERROR,worker,12375,upstream call failed request_id=5b61bc7b31d47440 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,5b61bc7b31d47440,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:33:22.000,ERROR,metrics-worker,12377,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:34:07.902,ERROR,worker,12398,upstream call failed request_id=df29ea7080b9aeaa err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,df29ea7080b9aeaa,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:34:57.909,ERROR,worker,12425,upstream call failed request_id=74d75288f24afc84 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,74d75288f24afc84,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:35:08.602,ERROR,worker,12431,upstream call failed request_id=79488c8e1255622e err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,79488c8e1255622e,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:35:16.500,ERROR,worker,12437,upstream call failed request_id=e59f2f47c9ee86e3 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,e59f2f47c9ee86e3,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:35:22.085,ERROR,worker,12441,upstream call failed request_id=ae0ca8586fe19ccc err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,ae0ca8586fe19ccc,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:35:24.000,ERROR,metrics-worker,12442,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:36:34.376,ERROR,worker,12475,upstream call failed request_id=1d4e2b0bde902745 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,1d4e2b0bde902745,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:36:44.106,ERROR,worker,12480,upstream call failed request_id=8e38d3c526c9503f err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,8e38d3c526c9503f,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:37:13.000,ERROR,metrics-worker,12493,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:37:31.794,ERROR,worker,12501,upstream call failed request_id=6d75068ff6e0c4a8 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,6d75068ff6e0c4a8,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:38:05.959,ERROR,worker,12522,upstream call failed request_id=336e771540e15c18 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,336e771540e15c18,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:39:01.000,ERROR,metrics-worker,12546,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:39:22.964,ERROR,worker,12558,upstream call failed request_id=d2bbd19a27064573 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,d2bbd19a27064573,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:39:59.987,ERROR,worker,12576,upstream call failed request_id=018eee8271f6cd49 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,018eee8271f6cd49,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:40:02.189,ERROR,worker,12577,upstream call failed request_id=ce46aded57d779c3 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,ce46aded57d779c3,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:40:49.574,ERROR,worker,12600,upstream call failed request_id=f465ef1d8e1084c1 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,f465ef1d8e1084c1,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:40:50.538,ERROR,worker,12601,upstream call failed request_id=f674a48aa0abf62c err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,f674a48aa0abf62c,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:41:30.000,ERROR,metrics-worker,12622,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:43:09.000,ERROR,metrics-worker,12652,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:43:47.200,ERROR,worker,12666,upstream call failed request_id=72a6466c562e6c60 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,72a6466c562e6c60,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:44:04.665,ERROR,worker,12682,upstream call failed request_id=dd5f867717b00c47 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,dd5f867717b00c47,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:44:05.279,ERROR,worker,12683,upstream call failed request_id=85fd5f218f64e948 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,85fd5f218f64e948,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:45:05.000,ERROR,metrics-worker,12715,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:46:09.645,ERROR,worker,12749,upstream call failed request_id=1d084981839b49e0 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,1d084981839b49e0,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:46:29.233,ERROR,worker,12762,upstream call failed request_id=71b2702309a8ac9d err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,71b2702309a8ac9d,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:46:30.000,ERROR,metrics-worker,12764,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:47:17.131,ERROR,worker,12777,upstream call failed request_id=97f7cbf8c99241e7 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,97f7cbf8c99241e7,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:47:24.646,ERROR,worker,12780,upstream call failed request_id=f28050869d5fe006 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,f28050869d5fe006,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:48:23.000,ERROR,metrics-worker,12807,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:48:46.371,ERROR,worker,12819,upstream call failed request_id=dd175afb1c8a570b err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,dd175afb1c8a570b,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:50:36.855,ERROR,worker,12876,upstream call failed request_id=d5b6975aa161f09c err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,d5b6975aa161f09c,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:50:37.000,ERROR,metrics-worker,12877,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:50:40.707,ERROR,worker,12880,upstream call failed request_id=44c817bb2e4021ff err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,44c817bb2e4021ff,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:50:51.436,ERROR,worker,12882,upstream call failed request_id=018f68d857179b82 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,018f68d857179b82,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:51:07.785,ERROR,worker,12893,upstream call failed request_id=88f4a924d2d6cde8 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,88f4a924d2d6cde8,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:51:34.762,ERROR,worker,12906,upstream call failed request_id=d9c463bc45260f56 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,d9c463bc45260f56,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:51:36.257,ERROR,worker,12908,upstream call failed request_id=2cdfbe2fd2a41bbd err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,2cdfbe2fd2a41bbd,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:51:45.892,ERROR,worker,12912,upstream call failed request_id=0e7c9d09fa6324bc err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,0e7c9d09fa6324bc,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:52:01.000,ERROR,metrics-worker,12919,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:54:14.000,ERROR,metrics-worker,12972,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:54:26.849,ERROR,worker,12981,upstream call failed request_id=07e23684b1cc00e6 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,07e23684b1cc00e6,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:55:22.005,ERROR,worker,13012,upstream call failed request_id=47bcf96702f3e2f6 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,47bcf96702f3e2f6,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:55:22.198,ERROR,worker,13014,upstream call failed request_id=5e3fdd315a51a3c2 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,5e3fdd315a51a3c2,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:56:13.000,ERROR,metrics-worker,13040,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:56:24.900,ERROR,worker,13047,upstream call failed request_id=4b0687f907b41f43 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,4b0687f907b41f43,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:56:49.578,ERROR,worker,13057,upstream call failed request_id=b7c9c73af3d19bcd err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,b7c9c73af3d19bcd,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:57:29.597,ERROR,worker,13081,upstream call failed request_id=3992243072853ea3 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,3992243072853ea3,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:57:54.000,ERROR,metrics-worker,13096,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:59:34.000,ERROR,metrics-worker,13146,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 1/3),,AnalyticsUploadTimeout,,,,
2026-07-02 14:59:36.286,ERROR,worker,13149,upstream call failed request_id=4c6138cd94802324 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,4c6138cd94802324,,ECONNRESET,10.0.3.44:8443
2026-07-02 14:59:42.885,ERROR,worker,13152,upstream call failed request_id=287e563f5dc32f2e err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,287e563f5dc32f2e,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:00:12.489,ERROR,worker,13166,upstream call failed request_id=34f3ff75caf21b49 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,34f3ff75caf21b49,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:00:22.086,ERROR,worker,13169,upstream call failed request_id=b9e5e2802af483f1 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,b9e5e2802af483f1,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:00:43.096,ERROR,worker,13178,upstream call failed request_id=052217224e3af7b7 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,052217224e3af7b7,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:00:46.000,ERROR,metrics-worker,13181,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 15:02:02.777,ERROR,worker,13213,upstream call failed request_id=662d564412a6cb3d err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,662d564412a6cb3d,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:02:15.000,ERROR,metrics-worker,13218,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 3/3),,AnalyticsUploadTimeout,,,,
2026-07-02 15:02:41.514,ERROR,worker,13230,upstream call failed request_id=b5155746781d5d75 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,b5155746781d5d75,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:03:01.218,ERROR,worker,13244,upstream call failed request_id=264bcc20c30a7e10 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,264bcc20c30a7e10,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:03:12.949,ERROR,worker,13254,upstream call failed request_id=76ead6dc47059dab err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,76ead6dc47059dab,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:03:28.444,ERROR,worker,13260,upstream call failed request_id=7f6f0bcea09a45fd err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,7f6f0bcea09a45fd,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:03:32.743,ERROR,worker,13263,upstream call failed request_id=9b41f51be22929f5 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,9b41f51be22929f5,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:03:43.590,ERROR,worker,13271,upstream call failed request_id=bb0af6233dba99d9 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,bb0af6233dba99d9,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:03:55.909,ERROR,worker,13277,upstream call failed request_id=6fd8339e8f2e6c8f err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,6fd8339e8f2e6c8f,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:03:57.729,ERROR,worker,13278,upstream call failed request_id=bdd46f811d92e0cd err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,bdd46f811d92e0cd,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:04:21.497,ERROR,worker,13293,upstream call failed request_id=b39cd922608a6c3f err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,b39cd922608a6c3f,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:04:22.242,ERROR,worker,13295,upstream call failed request_id=9b5ee619de614a9f err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,9b5ee619de614a9f,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:04:41.000,ERROR,metrics-worker,13302,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 15:05:25.513,ERROR,worker,13321,upstream call failed request_id=3d51356b30aa2ded err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,3d51356b30aa2ded,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:05:39.737,ERROR,worker,13331,upstream call failed request_id=4fa7d87d00778222 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,4fa7d87d00778222,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:05:45.461,ERROR,worker,13337,upstream call failed request_id=1ff82fcc1da7abf0 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,1ff82fcc1da7abf0,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:05:52.264,ERROR,worker,13346,upstream call failed request_id=8fc916264b05f645 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,8fc916264b05f645,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:06:12.102,ERROR,worker,13353,upstream call failed request_id=3764ae2661a07f8e err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,3764ae2661a07f8e,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:06:41.000,ERROR,metrics-worker,13363,AnalyticsUploadTimeout: failed to push metrics batch to analytics.internal:9092 (attempt 2/3),,AnalyticsUploadTimeout,,,,
2026-07-02 15:06:53.603,ERROR,worker,13376,upstream call failed request_id=721fe7e539b22f60 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,721fe7e539b22f60,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:07:12.261,ERROR,worker,13384,upstream call failed request_id=437fb6e59834be1a err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,437fb6e59834be1a,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:07:13.138,ERROR,worker,13386,upstream call failed request_id=253bbb4870f3603c err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,253bbb4870f3603c,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:07:20.315,ERROR,worker,13388,upstream call failed request_id=c68e9d5e890e5588 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,c68e9d5e890e5588,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:07:31.671,ERROR,worker,13397,upstream call failed request_id=e4264f78279a42e3 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,e4264f78279a42e3,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:07:32.187,ERROR,worker,13399,upstream call failed request_id=5228e725237cb026 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,5228e725237cb026,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:07:35.721,ERROR,worker,13405,upstream call failed request_id=7c7dc1d1c653a3d7 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,7c7dc1d1c653a3d7,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:07:36.070,ERROR,worker,13407,upstream call failed request_id=e71a82fb3299ff84 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,e71a82fb3299ff84,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:07:37.154,ERROR,worker,13408,upstream call failed request_id=898989473ca28749 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,898989473ca28749,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:07:43.671,ERROR,worker,13410,upstream call failed request_id=2e1e4de1e90c8062 err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,2e1e4de1e90c8062,,ECONNRESET,10.0.3.44:8443
2026-07-02 15:08:00.254,ERROR,worker,13420,upstream call failed request_id=24fd864133c4903d err=ECONNRESET upstream=10.0.3.44:8443 (retries exhausted),,,24fd864133c4903d,,ECONNRESET,10.0.3.44:8443
